"TOA5","WiPm","CR1000","24682","CR1000.Std.31","CPU:Implexx_10_PM-(winnwfeld)_COM111_20250507.CR1","648","Sap_Flow_PM"
"TIMESTAMP","RECORD","Batt_volt","PTemp","TotalSapFlow_a","Vh_Outer_a","Vh_Inner_a","Alpha_Outer_a","Alpha_Inner_a","Beta_Outer_a","Beta_Inner_a","Tmax_Outer_a","Tmax_Inner_a","SapFlow_a","TotalSapFlow_b","Vh_Outer_b","Vh_Inner_b","Alpha_Outer_b","Alpha_Inner_b","Beta_Outer_b","Beta_Inner_b","Tmax_Outer_b","Tmax_Inner_b","SapFlow_b","TotalSapFlow_c","Vh_Outer_c","Vh_Inner_c","Alpha_Outer_c","Alpha_Inner_c","Beta_Outer_c","Beta_Inner_c","Tmax_Outer_c","Tmax_Inner_c","SapFlow_c","TotalSapFlow_d","Vh_Outer_d","Vh_Inner_d","Alpha_Outer_d","Alpha_Inner_d","Beta_Outer_d","Beta_Inner_d","Tmax_Outer_d","Tmax_Inner_d","SapFlow_d","TotalSapFlow_e","Vh_Outer_e","Vh_Inner_e","Alpha_Outer_e","Alpha_Inner_e","Beta_Outer_e","Beta_Inner_e","Tmax_Outer_e","Tmax_Inner_e","SapFlow_e","TotalSapFlow_f","Vh_Outer_f","Vh_Inner_f","Alpha_Outer_f","Alpha_Inner_f","Beta_Outer_f","Beta_Inner_f","Tmax_Outer_f","Tmax_Inner_f","SapFlow_f","TotalSapFlow_g","Vh_Outer_g","Vh_Inner_g","Alpha_Outer_g","Alpha_Inner_g","Beta_Outer_g","Beta_Inner_g","Tmax_Outer_g","Tmax_Inner_g","SapFlow_g","TotalSapFlow_h","Vh_Outer_h","Vh_Inner_h","Alpha_Outer_h","Alpha_Inner_h","Beta_Outer_h","Beta_Inner_h","Tmax_Outer_h","Tmax_Inner_h","SapFlow_h","TotalSapFlow_i","Vh_Outer_i","Vh_Inner_i","Alpha_Outer_i","Alpha_Inner_i","Beta_Outer_i","Beta_Inner_i","Tmax_Outer_i","Tmax_Inner_i","SapFlow_i","TotalSapFlow_j","Vh_Outer_j","Vh_Inner_j","Alpha_Outer_j","Alpha_Inner_j","Beta_Outer_j","Beta_Inner_j","Tmax_Outer_j","Tmax_Inner_j","SapFlow_j"
"2025-05-07 18:15:00",11,12.85,14.28,0.31,4.54,3.83,0.40203,0.33862,0.36458,0.24314,43.154,45.545,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.227,8.2,59.96,0.72578,0.87051,0.73904,1.02449,34.703,28.546,0,0.23,3.38,2.83,0.299,0.25005,0.20843,0.08194,38.651,39.79,0,0.191,4.02,0.72,0.356,0.06381,0.31532,0.01577,39.673,37.908,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 18:30:00",12,12.85,14.16,0.288,4.2,3.58,0.37142,0.31676,0.3369,0.23043,43.564,44.031,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.226,7.92,60.3,0.70127,0.84915,0.7227,1.00759,35.171,28.445,0,0.213,3.15,2.59,0.2786,0.22908,0.20572,0.07135,37.716,39.682,0,0.186,3.89,0.75,0.34404,0.0662,0.307,0.0193,39.867,36.858,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 18:45:00",13,12.84,14.01,0.28,4.12,3.41,0.36462,0.30214,0.32541,0.21646,43.524,44.667,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.612,7.65,9.28,0.67694,0.8215,0.70297,0.98883,35.575,28.023,0,0.198,2.96,2.35,0.26162,0.20832,0.18986,0.06348,37.726,40.262,0,0.174,3.66,0.67,0.324,0.05966,0.2883,0.01402,39.837,36.827,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 19:00:00",14,12.84,13.87,0.273,4.05,3.3,0.35828,0.29217,0.32381,0.21102,43.777,45.493,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.59,7.35,8.98,0.65076,0.79471,0.68002,0.97139,34.691,28.121,0,0.173,2.48,2.2,0.21947,0.19438,0.15588,0.0503,39.08,39.805,0,0.169,3.58,0.62,0.31646,0.05523,0.27802,0.01231,40.253,36.413,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 19:15:00",15,12.84,13.73,0.252,3.7,3.09,0.32742,0.27315,0.2968,0.20172,42.478,43.619,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.574,7.15,8.74,0.63276,0.77317,0.66696,0.95143,34.797,28.071,0,0.174,2.64,2.01,0.2339,0.1781,0.16894,0.04503,37.318,39.543,0,0.164,3.46,0.6,0.30584,0.05284,0.27291,0.0105,40.144,37.29,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 19:30:00",16,12.84,13.59,0.239,3.54,2.9,0.31364,0.25684,0.29261,0.18781,43.311,44.869,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.556,6.95,8.43,0.61484,0.74625,0.64416,0.92561,35.42,28.54,0,0.168,2.62,1.87,0.23213,0.16594,0.15166,0.02923,36.747,38.716,0,0.159,3.38,0.57,0.29905,0.0508,0.2645,0.01052,40.046,36.621,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 19:45:00",17,12.84,13.38,0.236,3.53,2.8,0.31276,0.24772,0.29328,0.17729,42.73,44.549,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.534,6.61,8.2,0.5848,0.72552,0.62121,0.90908,34.556,28.502,0,0.156,2.51,1.61,0.22186,0.14238,0.12926,0.01591,37.897,39.191,0,0.155,3.27,0.58,0.28916,0.05092,0.25608,0.01052,39.736,36.571,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 20:00:00",18,12.84,13.12,0.225,3.42,2.61,0.3023,0.23092,0.27922,0.16472,42.384,43.527,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.511,6.26,7.93,0.55369,0.70199,0.60127,0.88641,35.128,27.83,0,0.147,2.37,1.52,0.20945,0.13442,0.13599,0.01068,36.497,38.309,0,0.15,3.17,0.55,0.28078,0.0489,0.24818,0.01052,40.104,36.523,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 20:15:00",19,12.83,12.84,0.215,3.3,2.44,0.29244,0.21615,0.26808,0.15581,42.699,43.842,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.49,6.02,7.56,0.53282,0.66946,0.57846,0.86367,34.619,27.63,0,0.101,1.56,1.15,0.13834,0.1022,0.09528,-0.00271,37.902,38.368,0,0.144,3.06,0.5,0.27092,0.04452,0.24062,0.00702,39.706,37.264,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 20:30:00",20,12.83,12.49,0.195,2.91,2.32,0.25769,0.20542,0.24606,0.14566,41.671,42.553,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.474,5.81,7.36,0.51454,0.6518,0.56226,0.85441,34.919,27.776,0,0.116,1.93,1.13,0.17085,0.10041,0.12402,-0.00805,37.281,38.264,0,0.138,2.92,0.5,0.25864,0.04452,0.23214,0.00702,39.802,37.05,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 20:45:00",21,12.83,12.16,0.199,3.19,2.08,0.28206,0.18406,0.2562,0.13241,42.34,42.653,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.45,5.5,7,0.48717,0.61951,0.54029,0.82882,34.663,27.676,0,0.094,1.58,0.9,0.14026,0.08002,0.08676,-0.02151,37.683,37.321,0,0.135,2.86,0.48,0.25301,0.04252,0.22664,0.00704,39.912,36.485,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 21:00:00",22,12.83,11.82,0.155,2.32,1.85,0.20539,0.16354,0.1989,0.1194,41.866,43.269,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.427,5.14,6.73,0.45492,0.59526,0.51447,0.80874,34.348,27.466,0,0.1,1.76,0.84,0.15551,0.07458,0.11722,-0.02429,35.982,37.795,0,0.127,2.68,0.46,0.23685,0.0404,0.20858,0.00352,39.242,36.646,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 21:15:00",23,12.83,11.49,0.16,2.4,1.89,0.2125,0.16732,0.21339,0.12102,40.606,42.84,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.427,5.18,6.7,0.45879,0.59276,0.51261,0.80383,34.878,27.32,0,0.093,1.72,0.68,0.15192,0.05998,0.08442,-0.03487,37.286,38.166,0,0.12,2.54,0.43,0.22488,0.03804,0.1991,0.00352,39.352,37.015,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 21:30:00",24,12.83,11.2,0.157,2.44,1.76,0.2156,0.15608,0.20338,0.11088,41.664,42.963,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.413,4.99,6.49,0.44159,0.57466,0.50057,0.78538,34.775,27.373,0,0.095,1.72,0.72,0.15191,0.06408,0.11416,-0.03501,37.185,37.082,0,0.112,2.37,0.41,0.20948,0.03586,0.19052,0.00352,39.133,36.952,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 21:45:00",25,12.83,10.93,0.144,2.19,1.67,0.19377,0.14771,0.19414,0.10858,41.508,42.652,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.408,4.96,6.37,0.43902,0.56354,0.49164,0.78275,34.405,27.418,0,0.094,1.73,0.7,0.15322,0.06164,0.10728,-0.04079,36.1,37.396,0,0.108,2.29,0.38,0.2023,0.03366,0.18151,0,38.773,36.177,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 22:00:00",26,12.82,10.67,0.147,2.24,1.68,0.1984,0.1483,0.1982,0.10738,41.469,43.029,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.405,4.92,6.33,0.43549,0.56041,0.48986,0.77611,34.361,27.475,0,0.073,1.35,0.53,0.11978,0.04708,0.08037,-0.04595,37.496,38.22,0,0.105,2.23,0.36,0.19744,0.03156,0.1778,0.00178,39.454,36.442,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 22:15:00",27,12.82,10.43,0.154,2.42,1.67,0.2146,0.1478,0.20812,0.10738,41.937,42.25,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.388,4.67,6.14,0.41353,0.54309,0.4755,0.76433,34.675,26.858,0,0.05,0.9,0.38,0.07938,0.0333,0.05881,-0.05103,37.129,37.182,0,0.105,2.23,0.36,0.19744,0.03149,0.17535,-0.00181,39.499,36.745,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 22:30:00",28,12.82,10.18,0.14,2.15,1.59,0.19025,0.14064,0.19632,0.10156,41.665,42.652,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.392,4.76,6.13,0.4212,0.54259,0.47362,0.75929,34.423,26.861,0,0.069,1.36,0.37,0.12042,0.03296,0.07243,-0.05079,37.279,38.834,0,0.102,2.14,0.38,0.18954,0.03358,0.17172,0.00173,39.914,36.072,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 22:45:00",29,12.82,9.97,0.141,2.24,1.49,0.19789,0.13227,0.196,0.0966,42.093,43.652,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.378,4.53,5.98,0.4008,0.52907,0.46445,0.74817,34.155,26.855,0,0.057,1.1,0.34,0.09718,0.03022,0.06691,-0.05121,36.868,37.023,0,0.098,2.1,0.33,0.18622,0.0292,0.16836,0.00178,39.448,36.28,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 23:00:00",30,12.81,9.77,0.135,2.13,1.47,0.18894,0.13014,0.19208,0.09686,41.98,42.45,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.377,4.54,5.94,0.40197,0.52586,0.4623,0.75289,34.358,27.37,0,0.044,0.85,0.26,0.07532,0.02328,0.0549,-0.05921,37.022,38.008,0,0.097,2.07,0.33,0.18324,0.02918,0.16628,0,39.77,36.498,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 23:15:00",31,12.81,9.59,0.135,2.19,1.37,0.19356,0.12112,0.18856,0.09159,41.157,42.871,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.373,4.49,5.88,0.39736,0.52045,0.45858,0.74597,34.886,27.327,0,0.057,1.14,0.31,0.10105,0.02717,0.06018,-0.05971,36.196,37.595,0,0.094,1.99,0.33,0.17596,0.0292,0.16178,0,38.782,36.444,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 23:30:00",32,12.81,9.39,0.123,1.95,1.31,0.17233,0.1159,0.17871,0.08651,40.945,42.764,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.361,4.22,5.86,0.37358,0.5184,0.4485,0.74395,34.265,26.965,0,0.042,0.84,0.23,0.0747,0.01999,0.05008,-0.05921,37.491,38.217,0,0.092,1.94,0.33,0.17214,0.0292,0.15898,0,39.829,36.815,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 23:45:00",33,12.81,9.24,0.092,1.26,1.24,0.11137,0.11015,0.13622,0.08406,40.226,42.359,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.355,4.19,5.72,0.37116,0.5065,0.44662,0.73695,33.737,27.423,0,0.047,0.94,0.23,0.08324,0.02004,0.0554,-0.06195,36.361,36.828,0,0.088,1.88,0.28,0.1668,0.02469,0.1545,0,39.205,36.192,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-08 00:00:00",34,12.8,9.08,0.124,1.95,1.34,0.17216,0.1189,0.18233,0.08651,40.858,42.262,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.363,4.31,5.82,0.3811,0.51518,0.44716,0.73695,33.948,27.217,0,0.037,0.73,0.19,0.06448,0.01676,0.0364,-0.06209,37.337,36.819,0,0.088,1.88,0.28,0.1668,0.02461,0.15002,-0.00179,39.889,36.305,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-08 00:15:00",35,12.8,8.92,0.136,2.23,1.35,0.19744,0.1196,0.19186,0.09108,42.144,42.455,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.36,4.32,5.71,0.38264,0.50544,0.44411,0.73224,34.621,26.803,0,0.036,0.77,0.11,0.06822,0.0099,0.0474,-0.06455,37.295,37.865,0,0.083,1.76,0.28,0.15536,0.02469,0.14516,-0.00179,39.206,36.35,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-08 00:30:00",36,12.8,8.81,0.128,2.05,1.35,0.18182,0.1196,0.18361,0.08819,41.31,43.131,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.358,4.31,5.65,0.38127,0.50012,0.44532,0.72527,34.66,27.105,0,0.04,0.82,0.19,0.07246,0.01666,0.04808,-0.06209,36.783,37.509,0,0.085,1.82,0.28,0.16066,0.02469,0.14758,-0.00359,39.508,36.496,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-08 00:45:00",37,12.8,8.72,0.134,2.19,1.35,0.19398,0.11926,0.18492,0.08819,42.052,42.936,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.367,4.45,5.75,0.39414,0.50868,0.44697,0.73001,34.882,27.582,0,0.047,0.99,0.19,0.08723,0.01666,0.06439,-0.06489,37.194,37.921,0,0.084,1.82,0.25,0.16066,0.02244,0.14548,-0.00359,39.243,36.492,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-08 01:00:00",38,12.8,8.61,0.13,2.14,1.29,0.18934,0.11438,0.18361,0.086,41.729,42.872,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.35,4.16,5.59,0.36848,0.49482,0.43769,0.72527,34.148,27.42,0,0.054,1.15,0.19,0.10198,0.01672,0.0651,-0.06475,36.535,37.676,0,0.082,1.73,0.3,0.15334,0.02689,0.14134,0,38.987,36.806,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-08 01:15:00",39,12.8,8.48,0.121,1.92,1.28,0.1698,0.11371,0.1713,0.08576,41.991,42.303,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.356,4.29,5.6,0.37946,0.49596,0.44121,0.72293,35.027,27.056,0,0.04,0.82,0.19,0.07262,0.01666,0.05502,-0.06475,37.253,37.718,0,0.082,1.75,0.28,0.15496,0.02457,0.14038,-0.00179,38.685,36.504,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
